date,city,pm2_5,pm10,no2,temp,humidity
2022-07-30,Karachi,17.69,57.76,1.88,28.9,74
2022-07-30,Karachi,18.67,62.49,1.82,29.4,69
2022-07-30,Karachi,20.17,68.89,1.74,29.9,68
2022-07-30,Karachi,21.71,73.21,1.93,30.8,65
2022-07-30,Karachi,22.88,76.23,2.36,31.6,63
2022-07-30,Karachi,24.02,83.19,3.47,31.8,63
2022-07-30,Karachi,24.61,90.77,4.2,31.8,63
2022-07-30,Karachi,24.42,98.53,3.43,31.7,62
2022-07-30,Karachi,23.71,103.47,2.83,31.4,63
2022-07-30,Karachi,23.06,109.82,2.06,31.0,66
2022-07-30,Karachi,22.63,111.7,1.67,30.4,68
2022-07-30,Karachi,21.59,92.87,1.59,29.7,74
2022-07-30,Karachi,20.87,79.94,1.36,29.3,77
2022-07-30,Karachi,20.81,76.6,0.95,28.9,78
2022-07-30,Karachi,21.29,82.0,0.74,28.7,79
2022-07-30,Karachi,21.34,80.64,0.71,28.5,80
2022-07-31,Karachi,21.14,74.82,0.72,28.5,79
2022-07-31,Karachi,19.57,61.06,0.88,28.4,80
2022-07-31,Karachi,17.84,49.99,1.2,28.3,79
2022-07-31,Karachi,16.9,45.95,2.51,28.2,79
2022-07-31,Karachi,17.58,50.95,4.16,28.1,80
2022-07-31,Karachi,19.22,65.39,3.6,28.1,80
2022-07-31,Karachi,20.84,77.09,2.44,28.1,79
2022-07-31,Karachi,22.58,82.09,1.86,28.2,79
2022-07-31,Karachi,24.68,85.57,1.91,28.7,77
2022-07-31,Karachi,25.91,88.18,2.25,29.4,73
2022-07-31,Karachi,25.26,85.12,2.38,30.1,70
2022-07-31,Karachi,24.63,89.36,2.51,30.9,68
2022-07-31,Karachi,25.32,100.56,2.83,31.3,66
2022-07-31,Karachi,26.62,120.37,3.64,31.6,66
2022-07-31,Karachi,26.61,131.62,4.07,31.6,67
2022-07-31,Karachi,24.73,124.64,3.17,31.7,65
2022-07-31,Karachi,23.25,116.22,2.57,31.4,68
2022-07-31,Karachi,22.09,110.39,1.95,30.9,70
2022-07-31,Karachi,21.23,106.66,1.65,30.3,73
2022-07-31,Karachi,21.08,101.3,1.54,29.6,77
2022-07-31,Karachi,21.57,99.38,1.24,29.1,80
2022-07-31,Karachi,22.67,103.28,1.07,28.9,81
2022-07-31,Karachi,23.65,99.1,0.85,28.7,81
2022-07-31,Karachi,24.94,98.5,0.8,28.7,82
2022-08-01,Karachi,27.31,107.41,0.82,28.5,83
2022-08-01,Karachi,29.97,124.16,1.05,28.5,83
2022-08-01,Karachi,31.94,137.88,1.36,28.5,84
2022-08-01,Karachi,32.87,142.25,2.68,28.3,84
2022-08-01,Karachi,33.09,139.37,4.37,28.3,84
2022-08-01,Karachi,32.92,134.14,4.07,28.3,84
2022-08-01,Karachi,32.75,133.56,3.13,28.3,84
2022-08-01,Karachi,33.26,140.1,2.59,28.3,84
2022-08-01,Karachi,34.14,151.66,2.61,28.8,82
2022-08-01,Karachi,35.01,162.31,2.87,29.5,77
2022-08-01,Karachi,34.19,163.29,3.21,30.2,74
2022-08-01,Karachi,32.66,158.96,3.38,31.0,71
2022-08-01,Karachi,31.2,154.23,3.86,31.6,68
2022-08-01,Karachi,30.41,152.07,5.31,32.0,67
2022-08-01,Karachi,29.76,149.13,6.43,31.6,69
2022-08-01,Karachi,29.15,144.41,5.23,31.1,71
2022-08-01,Karachi,28.61,141.17,4.33,30.9,71
2022-08-01,Karachi,27.99,137.27,3.3,30.5,73
2022-08-01,Karachi,27.28,132.8,2.78,30.1,75
2022-08-01,Karachi,26.62,129.21,2.57,29.6,78
2022-08-01,Karachi,26.48,128.4,2.08,29.2,81
2022-08-01,Karachi,27.34,130.11,1.46,29.1,81
2022-08-01,Karachi,28.54,133.18,1.12,29.0,80
2022-08-01,Karachi,29.5,132.77,1.08,28.8,80
2022-08-02,Karachi,30.1,132.47,1.15,28.6,80
2022-08-02,Karachi,30.41,131.88,1.48,28.4,80
2022-08-02,Karachi,30.69,131.75,2.12,28.1,82
2022-08-02,Karachi,31.41,132.71,4.54,28.0,83
2022-08-02,Karachi,31.96,132.1,7.45,28.0,83
2022-08-02,Karachi,32.11,126.82,6.43,27.9,83
2022-08-02,Karachi,32.09,125.54,4.58,27.9,83
2022-08-02,Karachi,31.0,118.16,3.56,28.1,81
2022-08-02,Karachi,30.34,113.79,3.6,28.7,77
2022-08-02,Karachi,30.46,116.28,3.98,29.1,75
2022-08-02,Karachi,30.67,120.11,4.03,30.1,70
2022-08-02,Karachi,30.99,125.88,4.03,31.3,66
2022-08-02,Karachi,30.76,131.31,4.41,31.9,64
2022-08-02,Karachi,30.42,137.38,6.85,32.2,63
2022-08-02,Karachi,29.7,142.31,8.23,32.3,63
2022-08-02,Karachi,28.58,137.09,7.11,32.2,63
2022-08-02,Karachi,27.41,132.8,6.08,31.7,64
2022-08-02,Karachi,26.02,127.69,4.58,31.1,67
2022-08-02,Karachi,24.78,122.23,3.81,30.6,69
2022-08-02,Karachi,23.82,116.49,3.51,30.3,70
2022-08-02,Karachi,23.49,112.21,2.87,29.8,74
2022-08-02,Karachi,24.02,108.94,2.03,29.4,76
2022-08-02,Karachi,24.88,103.24,1.54,29.4,76
2022-08-02,Karachi,26.27,98.81,1.52,29.2,76
2022-08-03,Karachi,27.95,97.28,1.65,28.8,77
2022-08-03,Karachi,30.06,105.33,2.06,28.5,78
2022-08-03,Karachi,32.42,120.93,2.74,28.1,80
2022-08-03,Karachi,35.03,137.4,5.31,27.9,82
2022-08-03,Karachi,37.03,150.02,9.0,27.8,83
2022-08-03,Karachi,38.46,149.25,9.42,27.7,84
2022-08-03,Karachi,40.1,149.1,8.05,27.6,85
2022-08-03,Karachi,41.63,151.14,6.51,27.8,84
2022-08-03,Karachi,43.04,155.49,5.91,28.4,82
2022-08-03,Karachi,43.51,156.1,6.0,28.6,80
2022-08-03,Karachi,42.63,151.42,5.83,28.6,80
2022-08-03,Karachi,40.91,144.86,6.0,29.1,77
2022-08-03,Karachi,39.89,141.74,6.68,30.0,72
2022-08-03,Karachi,39.0,142.96,9.68,31.2,67
2022-08-03,Karachi,38.76,151.51,12.85,31.8,65
2022-08-03,Karachi,38.22,152.93,10.97,31.4,67
2022-08-03,Karachi,37.12,149.24,9.51,31.2,68
2022-08-03,Karachi,35.93,143.79,7.8,30.7,70
2022-08-03,Karachi,35.02,139.08,6.77,30.1,72
2022-08-03,Karachi,33.98,131.66,6.08,29.4,75
2022-08-03,Karachi,32.93,124.89,4.8,29.0,78
2022-08-03,Karachi,31.97,119.26,3.21,28.9,79
2022-08-03,Karachi,31.56,116.85,2.4,28.7,80
2022-08-03,Karachi,31.55,113.99,2.48,28.3,82
2022-08-04,Karachi,31.49,105.47,3.0,28.2,82
2022-08-04,Karachi,30.79,90.6,4.11,28.1,82
2022-08-04,Karachi,30.44,81.84,6.08,28.0,83
2022-08-04,Karachi,30.98,77.38,11.65,27.9,83
2022-08-04,Karachi,37.29,83.64,29.47,27.8,83
2022-08-04,Karachi,44.4,93.22,31.53,27.7,83
2022-08-04,Karachi,45.7,97.25,30.16,27.7,83
2022-08-04,Karachi,42.11,95.42,29.13,27.8,82
2022-08-04,Karachi,39.18,92.3,26.73,28.3,80
2022-08-04,Karachi,36.87,89.48,23.31,29.0,76
2022-08-04,Karachi,34.48,89.24,16.28,29.9,72
2022-08-04,Karachi,34.03,94.87,13.88,31.1,67
2022-08-04,Karachi,32.56,93.62,12.68,32.1,63
2022-08-04,Karachi,31.04,89.47,14.22,32.7,61
2022-08-04,Karachi,29.95,86.35,17.99,32.4,63
2022-08-04,Karachi,28.59,83.37,14.74,31.5,67
2022-08-04,Karachi,27.6,80.87,11.14,31.5,68
2022-08-04,Karachi,26.73,79.52,8.4,31.5,66
2022-08-04,Karachi,26.16,80.24,6.68,31.0,68
2022-08-04,Karachi,25.62,82.91,5.74,30.3,70
2022-08-04,Karachi,25.11,83.85,4.63,29.7,73
2022-08-04,Karachi,24.3,83.03,3.21,29.5,73
2022-08-04,Karachi,23.78,82.85,2.4,29.4,74
2022-08-04,Karachi,23.65,77.28,2.36,29.0,76
2022-08-05,Karachi,23.38,66.65,2.68,28.7,78
2022-08-05,Karachi,24.28,62.85,3.94,28.4,81
2022-08-05,Karachi,26.33,68.13,6.08,28.1,82
2022-08-05,Karachi,29.13,78.2,12.17,27.9,83
2022-08-05,Karachi,32.14,86.15,19.19,27.8,84
2022-08-05,Karachi,33.88,89.51,22.28,27.8,85
2022-08-05,Karachi,34.59,90.39,21.93,27.7,86
2022-08-05,Karachi,33.88,87.73,20.22,28.0,84
2022-08-05,Karachi,32.87,83.55,20.22,28.8,80
2022-08-05,Karachi,31.64,79.7,21.76,29.9,73
2022-08-05,Karachi,29.64,77.85,24.33,31.0,68
2022-08-05,Karachi,28.99,78.13,26.05,31.8,65
2022-08-05,Karachi,28.98,79.32,27.08,32.4,63
2022-08-05,Karachi,28.59,78.37,27.76,32.6,63
2022-08-05,Karachi,26.87,74.13,26.39,32.5,63
2022-08-05,Karachi,24.5,68.34,21.25,32.0,65
2022-08-05,Karachi,22.33,61.65,11.65,31.7,66
2022-08-05,Karachi,20.61,56.07,8.4,31.9,66
2022-08-05,Karachi,19.07,51.63,6.77,31.3,69
2022-08-05,Karachi,18.61,50.4,5.91,30.5,73
2022-08-05,Karachi,18.23,48.52,4.5,29.7,77
2022-08-05,Karachi,17.87,47.14,2.36,29.4,78
2022-08-05,Karachi,18.38,50.23,1.56,29.3,78
2022-08-05,Karachi,18.08,51.35,1.54,29.2,78
2022-08-06,Karachi,17.48,51.22,1.69,29.0,78
2022-08-06,Karachi,17.18,51.62,2.16,28.6,80
2022-08-06,Karachi,16.81,50.59,3.08,28.5,80
2022-08-06,Karachi,16.37,48.93,6.0,28.4,80
2022-08-06,Karachi,16.02,47.37,10.02,28.1,82
2022-08-06,Karachi,15.76,46.87,10.02,27.9,84
2022-08-06,Karachi,15.58,46.86,7.63,27.9,84
2022-08-06,Karachi,14.69,45.67,6.0,28.0,83
2022-08-06,Karachi,13.74,45.84,5.74,28.4,80
2022-08-06,Karachi,13.03,49.56,6.17,29.1,76
2022-08-06,Karachi,12.67,55.1,6.6,30.1,70
2022-08-06,Karachi,12.55,57.06,7.97,31.7,64
2022-08-06,Karachi,12.5,53.4,9.68,31.8,64
2022-08-06,Karachi,12.89,49.16,13.19,31.4,66
2022-08-06,Karachi,13.77,48.61,15.42,30.5,71
2022-08-06,Karachi,14.75,53.36,13.54,30.5,71
2022-08-06,Karachi,15.95,59.93,12.0,30.6,70
2022-08-06,Karachi,16.95,64.65,9.85,30.6,70
2022-08-06,Karachi,17.91,66.32,8.31,30.5,70
2022-08-06,Karachi,18.5,60.75,7.2,29.8,74
2022-08-06,Karachi,19.45,56.54,5.48,29.3,78
2022-08-06,Karachi,20.99,54.7,3.56,28.5,81
2022-08-06,Karachi,22.29,51.01,2.42,28.3,76
2022-08-06,Karachi,22.15,44.77,2.38,28.3,76
2022-08-07,Karachi,20.83,40.6,2.63,28.4,76
2022-08-07,Karachi,18.89,37.91,3.47,28.5,79
2022-08-07,Karachi,17.89,39.28,4.93,28.4,82
2022-08-07,Karachi,18.11,42.01,9.25,28.1,83
2022-08-07,Karachi,19.59,48.39,17.99,27.8,83
2022-08-07,Karachi,19.71,49.93,21.42,27.8,80
2022-08-07,Karachi,17.95,45.72,19.36,27.9,78
2022-08-07,Karachi,15.71,42.36,16.45,28.1,80
2022-08-07,Karachi,14.27,41.81,14.74,29.0,74
2022-08-07,Karachi,13.16,41.04,15.25,30.3,66
2022-08-07,Karachi,12.18,41.92,14.74,31.6,60
2022-08-07,Karachi,12.12,46.65,15.25,32.3,62
2022-08-07,Karachi,12.94,53.95,16.62,33.1,60
2022-08-07,Karachi,14.47,60.86,19.88,33.7,58
2022-08-07,Karachi,16.13,66.09,21.76,34.1,58
2022-08-07,Karachi,18.29,68.77,16.96,34.1,58
2022-08-07,Karachi,21.53,71.24,13.37,33.8,59
2022-08-07,Karachi,25.4,74.86,9.85,33.0,63
2022-08-07,Karachi,29.85,83.2,7.2,32.0,67
2022-08-07,Karachi,33.63,93.93,5.65,31.1,72
2022-08-07,Karachi,36.06,102.63,4.93,30.3,77
2022-08-07,Karachi,37.9,108.07,4.63,30.0,78
2022-08-07,Karachi,38.76,110.92,4.03,28.3,76
2022-08-07,Karachi,38.67,116.19,3.86,29.0,77
2022-08-08,Karachi,38.64,125.56,4.11,29.4,78
2022-08-08,Karachi,38.82,138.45,5.01,29.2,80
2022-08-08,Karachi,39.57,149.85,6.25,28.9,81
2022-08-08,Karachi,41.51,156.66,8.83,28.8,81
2022-08-08,Karachi,44.55,160.47,13.19,28.5,83
2022-08-08,Karachi,47.68,163.09,16.28,28.4,84
2022-08-08,Karachi,50.6,166.26,16.28,28.3,84
2022-08-08,Karachi,52.61,166.52,13.19,28.4,83
2022-08-08,Karachi,52.56,163.12,10.97,29.2,78
2022-08-08,Karachi,51.21,161.12,10.54,30.4,70
2022-08-08,Karachi,48.62,161.59,12.85,31.6,64
2022-08-08,Karachi,46.86,164.18,15.25,32.6,60
2022-08-08,Karachi,45.66,167.05,18.16,33.5,57
2022-08-08,Karachi,44.83,167.38,23.99,34.0,55
2022-08-08,Karachi,44.37,164.73,26.73,34.3,54
2022-08-08,Karachi,44.4,163.23,24.33,34.2,55
2022-08-08,Karachi,44.74,163.12,22.96,33.8,57
2022-08-08,Karachi,44.34,161.19,19.71,32.2,61
2022-08-08,Karachi,43.33,156.93,15.77,31.9,62
2022-08-08,Karachi,42.35,153.63,12.68,30.6,68
2022-08-08,Karachi,42.29,154.22,10.11,30.2,71
2022-08-08,Karachi,43.33,159.71,7.2,30.1,73
2022-08-08,Karachi,44.93,164.74,5.18,29.7,76
2022-08-08,Karachi,47.86,169.15,4.84,29.3,78
2022-08-09,Karachi,50.47,173.69,5.27,29.1,79
2022-08-09,Karachi,50.86,168.4,6.85,29.0,79
2022-08-09,Karachi,50.91,166.49,11.14,28.6,80
2022-08-09,Karachi,52.28,160.7,22.28,28.5,81
2022-08-09,Karachi,55.43,156.84,33.93,28.7,81
2022-08-09,Karachi,56.34,142.3,37.36,28.6,82
2022-08-09,Karachi,53.16,117.11,38.04,28.4,83
2022-08-09,Karachi,48.03,92.27,41.81,28.5,83
2022-08-09,Karachi,45.98,77.53,46.61,28.9,79
2022-08-09,Karachi,47.8,73.89,48.67,29.8,73
2022-08-09,Karachi,50.42,79.15,60.32,31.8,65
2022-08-09,Karachi,48.4,77.7,82.25,32.5,62
2022-08-09,Karachi,46.69,73.14,94.59,33.6,58
2022-08-09,Karachi,49.71,76.59,89.11,34.7,55
2022-08-09,Karachi,58.19,90.08,86.37,35.8,52
2022-08-09,Karachi,65.41,104.25,86.37,36.8,47
2022-08-09,Karachi,71.79,112.56,100.08,34.9,55
2022-08-09,Karachi,73.75,116.69,102.82,29.6,78
2022-08-09,Karachi,71.0,115.59,94.59,29.9,77
2022-08-09,Karachi,64.99,111.01,82.25,29.2,82
2022-08-09,Karachi,58.55,106.62,67.86,28.4,85
2022-08-09,Karachi,52.91,99.93,50.72,28.6,82
2022-08-09,Karachi,47.65,94.91,30.16,28.5,82
2022-08-09,Karachi,44.38,96.05,16.96,28.8,82
2022-08-10,Karachi,43.13,98.06,12.17,29.3,80
2022-08-10,Karachi,43.26,94.55,12.51,30.1,76
2022-08-10,Karachi,46.72,91.83,22.96,30.8,73
2022-08-10,Karachi,58.95,99.95,39.76,31.1,71
2022-08-10,Karachi,81.99,120.92,47.3,31.4,69
2022-08-10,Karachi,100.99,138.31,61.01,31.8,68
2022-08-10,Karachi,107.95,143.24,82.25,32.1,65
2022-08-10,Karachi,103.16,133.81,105.56,32.2,63
2022-08-10,Karachi,86.12,107.18,119.27,33.0,60
2022-08-10,Karachi,53.7,64.16,100.08,31.6,68
2022-08-10,Karachi,39.22,45.56,69.92,32.2,66
2022-08-10,Karachi,52.89,61.74,100.08,32.2,50
2022-08-10,Karachi,69.38,80.49,115.16,32.2,50
2022-08-10,Karachi,83.55,96.04,123.38,34.8,50
2022-08-10,Karachi,83.14,95.23,122.01,36.4,47
2022-08-10,Karachi,65.3,75.11,94.59,36.5,47
2022-08-10,Karachi,49.08,57.0,65.12,36.8,47
2022-08-10,Karachi,48.76,56.94,59.63,31.4,67
2022-08-10,Karachi,50.61,58.9,59.63,28.7,77
2022-08-10,Karachi,49.0,56.75,58.95,30.0,73
2022-08-10,Karachi,44.21,50.64,55.52,31.3,66
2022-08-10,Karachi,41.69,47.18,43.87,29.9,74
2022-08-10,Karachi,43.14,48.14,28.45,28.3,81
2022-08-10,Karachi,46.27,51.09,20.39,28.3,84
2022-08-11,Karachi,49.7,54.5,18.16,29.2,81
2022-08-11,Karachi,51.98,56.28,19.88,29.6,78
2022-08-11,Karachi,49.57,53.57,25.02,29.6,78
2022-08-11,Karachi,48.09,53.82,33.24,30.0,75
2022-08-11,Karachi,48.14,56.94,39.76,30.4,72
2022-08-11,Karachi,50.25,60.38,42.5,30.7,72
2022-08-11,Karachi,52.73,63.26,39.41,31.0,71
2022-08-11,Karachi,54.38,63.05,41.81,31.6,69
2022-08-11,Karachi,53.98,61.19,50.72,32.6,64
2022-08-11,Karachi,49.09,56.56,52.09,33.9,58
2022-08-11,Karachi,47.77,55.47,58.95,35.4,52
2022-08-11,Karachi,55.63,63.54,91.85,36.6,49
2022-08-11,Karachi,64.39,73.05,130.24,38.5,42
2022-08-11,Karachi,64.79,72.16,139.83,38.7,42
2022-08-11,Karachi,68.75,75.58,131.61,38.9,41
2022-08-11,Karachi,72.92,79.98,117.9,36.4,51
2022-08-11,Karachi,61.64,69.49,87.05,35.8,53
2022-08-11,Karachi,53.41,62.74,63.06,32.3,66
2022-08-11,Karachi,54.65,66.04,53.47,31.6,70
2022-08-11,Karachi,51.4,62.04,50.04,31.0,73
2022-08-11,Karachi,44.9,55.11,42.16,31.2,71
2022-08-11,Karachi,38.76,50.33,27.42,31.7,69
2022-08-11,Karachi,30.9,41.12,16.79,32.1,67
2022-08-11,Karachi,24.25,30.87,12.68,33.5,61
2022-08-12,Karachi,20.4,24.91,11.82,33.3,61
2022-08-12,Karachi,19.61,23.12,12.68,33.0,63
2022-08-12,Karachi,23.49,26.66,16.96,33.1,62
2022-08-12,Karachi,26.39,30.53,28.1,33.0,63
2022-08-12,Karachi,23.8,29.55,30.16,32.9,62
2022-08-12,Karachi,24.07,32.89,27.76,31.7,68
2022-08-12,Karachi,27.01,40.14,23.99,31.4,68
2022-08-12,Karachi,26.51,40.81,23.99,31.4,66
2022-08-12,Karachi,24.05,36.28,24.68,31.0,70
2022-08-12,Karachi,21.03,30.73,25.02,32.0,67
2022-08-12,Karachi,19.87,30.87,27.42,33.2,61
2022-08-12,Karachi,18.38,31.59,29.82,33.9,58
2022-08-12,Karachi,17.94,32.96,31.53,34.1,57
2022-08-12,Karachi,17.5,34.36,35.99,34.3,57
2022-08-12,Karachi,15.4,32.74,34.62,34.0,58
2022-08-12,Karachi,14.08,31.56,27.08,34.3,57
2022-08-12,Karachi,12.94,31.09,20.39,34.1,57
2022-08-12,Karachi,13.54,37.27,17.48,33.6,59
2022-08-12,Karachi,14.78,44.55,16.62,30.8,71
2022-08-12,Karachi,15.16,48.2,15.25,31.0,71
2022-08-12,Karachi,15.02,47.35,12.34,30.8,72
2022-08-12,Karachi,15.48,43.36,7.97,29.7,75
2022-08-12,Karachi,16.73,33.15,5.74,28.9,76
2022-08-12,Karachi,17.31,26.0,4.28,28.7,77
2022-08-13,Karachi,15.22,22.18,3.3,28.7,77
2022-08-13,Karachi,12.19,19.0,3.17,28.5,79
2022-08-13,Karachi,11.1,17.44,4.03,28.5,78
2022-08-13,Karachi,11.46,17.38,7.63,28.4,78
2022-08-13,Karachi,11.71,17.13,13.19,28.3,79
2022-08-13,Karachi,11.15,15.94,13.71,28.3,79
2022-08-13,Karachi,9.79,14.22,10.2,28.3,79
2022-08-13,Karachi,8.75,14.02,6.25,28.4,78
2022-08-13,Karachi,9.15,16.37,5.83,28.6,77
2022-08-13,Karachi,11.52,21.11,6.25,29.0,74
2022-08-13,Karachi,15.84,26.44,6.0,29.3,71
2022-08-13,Karachi,17.4,26.93,6.94,29.6,68
2022-08-13,Karachi,15.34,23.28,8.23,30.3,65
2022-08-13,Karachi,13.9,21.38,10.62,30.1,66
2022-08-13,Karachi,13.84,21.43,11.65,30.0,65
2022-08-13,Karachi,13.78,22.5,9.25,29.1,67
2022-08-13,Karachi,15.98,28.72,7.03,29.1,67
2022-08-13,Karachi,18.24,34.95,5.57,29.2,68
2022-08-13,Karachi,19.59,36.34,5.01,29.2,69
2022-08-13,Karachi,19.21,34.12,4.84,28.9,71
2022-08-13,Karachi,19.33,38.4,4.33,28.7,71
2022-08-13,Karachi,20.26,47.91,3.56,28.7,73
2022-08-13,Karachi,21.07,53.66,3.26,28.7,74
2022-08-13,Karachi,21.06,49.63,3.21,28.6,74
2022-08-14,Karachi,20.67,43.34,3.34,28.4,75
2022-08-14,Karachi,21.2,43.54,4.03,28.1,77
2022-08-14,Karachi,22.7,49.0,6.43,27.9,78
2022-08-14,Karachi,24.23,49.71,13.71,27.6,80
2022-08-14,Karachi,27.61,54.11,22.28,27.5,80
2022-08-14,Karachi,33.0,72.94,24.68,27.8,79
2022-08-14,Karachi,33.93,72.66,21.93,27.7,79
2022-08-14,Karachi,35.2,60.06,34.96,27.7,78
2022-08-14,Karachi,40.94,60.05,58.26,28.2,76
2022-08-14,Karachi,49.71,71.43,84.31,29.0,74
2022-08-14,Karachi,50.3,75.3,90.48,30.0,70
2022-08-14,Karachi,55.84,85.04,58.95,31.3,64
2022-08-14,Karachi,62.45,90.54,31.87,32.3,60
2022-08-14,Karachi,51.87,72.18,11.65,33.1,57
2022-08-14,Karachi,36.83,52.73,10.88,33.2,58
2022-08-14,Karachi,24.75,37.68,8.74,33.1,59
2022-08-14,Karachi,18.26,29.33,7.97,33.1,59
2022-08-14,Karachi,14.74,23.89,7.2,32.6,62
2022-08-14,Karachi,12.77,20.14,6.85,31.8,65
2022-08-14,Karachi,11.16,16.92,7.37,31.0,69
2022-08-14,Karachi,10.25,14.82,8.14,29.2,73
2022-08-14,Karachi,10.72,14.66,8.65,29.5,74
2022-08-14,Karachi,11.59,14.98,7.63,28.6,76
2022-08-14,Karachi,12.17,14.91,6.43,29.1,73
2022-08-15,Karachi,11.81,13.96,6.0,29.0,73
2022-08-15,Karachi,10.87,12.61,7.2,29.0,74
2022-08-15,Karachi,11.41,13.15,12.34,28.8,76
2022-08-15,Karachi,15.14,17.4,26.73,28.5,77
2022-08-15,Karachi,21.8,24.9,49.35,28.2,79
2022-08-15,Karachi,26.07,29.85,55.52,28.3,79
2022-08-15,Karachi,27.91,32.13,50.04,28.6,78
2022-08-15,Karachi,26.34,30.52,37.01,28.8,77
2022-08-15,Karachi,20.9,24.4,27.08,29.6,74
2022-08-15,Karachi,16.47,19.53,18.16,30.3,71
2022-08-15,Karachi,14.16,17.94,12.51,31.2,68
2022-08-15,Karachi,13.18,16.99,11.82,32.2,64
2022-08-15,Karachi,12.29,15.41,13.37,32.5,62
2022-08-15,Karachi,11.47,14.14,17.82,33.0,59
2022-08-15,Karachi,10.75,13.27,20.91,33.6,57
2022-08-15,Karachi,10.12,12.81,19.88,33.6,58
2022-08-15,Karachi,10.33,13.59,21.25,32.6,62
2022-08-15,Karachi,10.84,14.79,22.28,32.0,65
2022-08-15,Karachi,11.93,16.82,22.96,31.6,67
2022-08-15,Karachi,12.98,18.81,21.76,31.4,68
2022-08-15,Karachi,13.82,20.16,19.02,30.2,74
2022-08-15,Karachi,15.33,22.12,17.82,29.2,79
2022-08-15,Karachi,17.25,24.11,19.36,28.8,81
2022-08-15,Karachi,18.98,25.7,21.59,28.7,81
2022-08-16,Karachi,18.3,24.28,21.76,29.2,78
2022-08-16,Karachi,16.98,22.13,21.25,29.3,77
2022-08-16,Karachi,19.93,24.94,26.39,29.4,76
2022-08-16,Karachi,27.35,33.01,37.7,29.5,76
2022-08-16,Karachi,34.18,40.8,40.78,29.5,76
2022-08-16,Karachi,35.14,42.64,42.16,29.4,77
2022-08-16,Karachi,32.31,40.34,43.53,29.3,77
2022-08-16,Karachi,39.25,50.24,56.21,29.6,74
2022-08-16,Karachi,55.39,71.02,66.49,30.2,70
2022-08-16,Karachi,67.16,85.31,73.34,31.2,65
2022-08-16,Karachi,66.09,81.47,78.14,32.3,61
2022-08-16,Karachi,61.66,73.69,79.51,33.4,57
2022-08-16,Karachi,57.93,67.26,79.51,34.0,55
2022-08-16,Karachi,53.04,58.59,74.71,33.9,55
2022-08-16,Karachi,52.75,57.24,60.32,29.9,73
2022-08-16,Karachi,52.08,55.87,31.87,29.8,72
2022-08-16,Karachi,52.21,55.61,19.19,29.7,72
2022-08-16,Karachi,51.62,54.77,15.25,29.4,71
2022-08-16,Karachi,46.43,49.36,13.88,29.9,69
2022-08-16,Karachi,35.29,37.71,12.0,29.9,71
2022-08-16,Karachi,22.38,24.02,8.74,29.7,73
2022-08-16,Karachi,13.15,14.32,5.57,29.6,74
2022-08-16,Karachi,9.1,10.12,3.73,29.0,79
2022-08-16,Karachi,8.2,9.27,3.56,28.5,83
2022-08-17,Karachi,7.61,8.65,3.98,28.2,84
2022-08-17,Karachi,7.26,8.19,4.97,28.3,83
2022-08-17,Karachi,7.16,8.1,6.17,28.2,84
2022-08-17,Karachi,7.52,8.69,9.68,28.0,85
2022-08-17,Karachi,7.99,9.43,14.91,28.1,84
2022-08-17,Karachi,8.25,9.91,15.59,28.0,84
2022-08-17,Karachi,8.45,10.28,12.34,28.1,83
2022-08-17,Karachi,9.02,11.34,9.17,28.3,81
2022-08-17,Karachi,10.39,13.91,8.14,28.8,77
2022-08-17,Karachi,11.78,18.21,7.97,29.5,74
2022-08-17,Karachi,11.88,19.72,7.45,29.8,73
2022-08-17,Karachi,10.67,17.13,7.45,29.6,74
2022-08-17,Karachi,10.04,15.59,7.8,29.7,73
2022-08-17,Karachi,10.73,16.16,9.34,29.3,74
2022-08-17,Karachi,11.17,17.08,8.91,29.0,76
2022-08-17,Karachi,11.44,18.4,6.17,28.4,79
2022-08-17,Karachi,12.78,21.88,4.76,28.0,81
2022-08-17,Karachi,14.84,27.35,3.64,27.8,83
2022-08-17,Karachi,15.89,30.59,3.08,27.8,83
2022-08-17,Karachi,15.19,28.22,2.96,27.5,85
2022-08-17,Karachi,13.76,24.84,2.59,27.5,86
2022-08-17,Karachi,12.53,23.83,1.95,27.9,85
2022-08-17,Karachi,11.62,23.31,1.44,27.9,87
2022-08-17,Karachi,10.49,20.55,1.2,28.1,87
2022-08-18,Karachi,11.26,20.66,1.11,26.8,91
2022-08-18,Karachi,13.82,23.53,1.23,26.4,92
2022-08-18,Karachi,14.79,25.22,1.52,26.6,89
2022-08-18,Karachi,15.0,26.56,2.96,26.5,89
2022-08-18,Karachi,15.28,31.03,5.06,26.8,88
2022-08-18,Karachi,14.62,35.18,4.8,27.0,88
2022-08-18,Karachi,14.5,38.57,3.43,27.2,87
2022-08-18,Karachi,15.26,43.74,2.57,27.6,86
2022-08-18,Karachi,16.61,47.87,2.42,27.6,87
2022-08-18,Karachi,17.61,51.77,2.55,27.4,86
2022-08-18,Karachi,17.78,51.44,2.72,27.7,84
2022-08-18,Karachi,18.22,50.95,3.17,27.9,87
2022-08-18,Karachi,19.13,54.7,3.98,27.9,87
2022-08-18,Karachi,19.69,57.38,5.74,27.9,86
2022-08-18,Karachi,19.95,59.33,6.34,28.0,85
2022-08-18,Karachi,20.68,64.17,5.23,28.0,84
2022-08-18,Karachi,21.94,73.54,4.46,28.2,83
